site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
DER,178,3,Der,Tall ‘Aqār,تل عقار,,,,,,,Der (mod. Tell Aqar),https://pleiades.stoa.org/places/903013,https://www.openstreetmap.org/node/7321216985,,https://en.wikipedia.org/wiki/Der_%28Sumer%29,https://ar.wikipedia.org/wiki/دير_(سومر),,,,,,https://wikidata.org/wiki/Q262432,45.9316,33.1238
DEY,0,3,,Tapah Daylam,,,تپه دیلم,,,,,,https://pleiades.stoa.org/places/369438235,,,,,,,,,,,48.4262,32.1672
DGK,0,3,,Dugirdkhan,,,,,,,,,https://pleiades.stoa.org/places/369438236,,,,,,,,,,,44.8475,36.1549
DIB,0,1,,Dibba,دب,,,,,,,,https://pleiades.stoa.org/places/369438237,https://www.openstreetmap.org/node/2892004608,https://www.geonames.org/288760,,,,,,,,,56.2639,25.6317
DIL,376,1,Dilmun,‘Ālī,عالي,,,,,,,"Dilmun (mod. A'ali, Bahrain)",https://pleiades.stoa.org/places/574183541,https://www.openstreetmap.org/way/199987518,,,,,,,,,,50.5256,26.1517
DKA,135,3,Dur-Katlimmu,Tall al-Shaiykh Hamad,تل الشيخ حمد,,,,,,,Dur-Katlimmu (mod. Tall Shekh Hamad),https://pleiades.stoa.org/places/893991,https://www.openstreetmap.org/way/226862712,https://www.geonames.org/164335,https://en.wikipedia.org/wiki/Tell_Sheikh_Hamad,https://ar.wikipedia.org/wiki/دور_كاتليمو,,,,,,https://wikidata.org/wiki/Q487614,40.7436,35.6463
DLB,253,3,Dilbat,Tall al-Dilaiym,تل الدليم,,,,,,,Dilbat (mod. Deilam),https://pleiades.stoa.org/places/893987,https://www.openstreetmap.org/node/3377363694,,https://en.wikipedia.org/wiki/Dilbat,https://ar.wikipedia.org/wiki/دلبات,,,,,,https://wikidata.org/wiki/Q1193666,44.4668,32.2961
DLH,0,3,Tummal,Ishān Dulaiyhim,إيشان دليهم,,,,,,,,https://pleiades.stoa.org/places/531025067,https://www.openstreetmap.org/node/2482344904,https://www.geonames.org/6731733,,,,,,,,https://wikidata.org/wiki/Q26846061,45.4108,31.9985
DLM,377,3,Dilmun,Qalʻat al-Baḥraīn,قلعة البحرين,,,,,,,Dilmun (mod. Qal'at al-Bahrain),https://pleiades.stoa.org/places/932478,https://www.openstreetmap.org/way/116780188,https://www.geonames.org/6942066,https://en.wikipedia.org/wiki/Qal%27at_al-Bahrain,https://ar.wikipedia.org/wiki/قلعة_البحرين,,,,,,https://wikidata.org/wiki/Q740104,50.5209,26.2328
DMU,0,3,Admannu,Tall ‘Ali,تل علي,,,,,,,,https://pleiades.stoa.org/places/532748466,https://www.openstreetmap.org/node/2482641455,https://www.geonames.org/6770327,,,,,,,,https://wikidata.org/wiki/Q26848818,43.6820,35.3819
DNO,206,3,,Dah-i Nū,,,دە نو,,,,,"uncertain (mod. Deh-e No, Iran)",https://pleiades.stoa.org/places/127620793,https://www.openstreetmap.org/node/4609597990,,,,,,,,,,48.5684,32.0686
DOH,164,1,,Dāhuk,دهوك‎,,,,,,,uncertain (mod. Dohuk) ?,https://pleiades.stoa.org/places/955792756,https://www.openstreetmap.org/node/5372867104,,,,,,,,,,42.9205,36.8623
DON,0,1,,Donatım,,,,,,,,,https://pleiades.stoa.org/places/687656572,,,,,,,,,,,41.5317,38.7187
DQD,153,3,,Diqdiqqah,دقدقة,,,,,,,uncertain (mod. Diqdiqqah),https://pleiades.stoa.org/places/138636347,,,,,,,,,,,46.1186,30.9745
DRE,160,3,Puzriš-Dagan,Tall Dariyhim,تل دريهم,,,,,,,Puzriš-Dagan (mod. Drehem),https://pleiades.stoa.org/places/359215729,https://www.openstreetmap.org/way/906657420,https://www.geonames.org/6739300,,,,,,,http://publikationen.badw.de/de/rla/index#9788,,45.2922,32.0591
DUB,0,1,,Abū Dhuba‘,أبو ضبع,,,,,,,,https://pleiades.stoa.org/places/50762146,,,,,,,,,,,45.6225,31.6772
DUZ,0,2,,Düzceli,,,,,,,,,https://pleiades.stoa.org/places/218609092,https://www.openstreetmap.org/node/1458792949,https://www.geonames.org/316045,,,,,,,,,42.7279,39.1747
DVB,0,2,Argištihinili,Davti-Blur,,,,,,,,,https://pleiades.stoa.org/places/85366721,,,,,,,,,,,44.0026,40.0791
DWL,277,2,,Al-Dawālī,الدوالي,,,,,,,uncertain (mod. Dawali),https://pleiades.stoa.org/places/945906723,https://www.openstreetmap.org/node/5370989129,,,,,,,,,,41.9912,34.4535
EBA,79,3,Ebla,Tall Mardīkh,تل مرديخ,,,,,,,Ebla (mod. Tell Mardikh),https://pleiades.stoa.org/places/869702586,https://www.openstreetmap.org/way/226878627,https://www.geonames.org/167248,https://en.wikipedia.org/wiki/Ebla,https://ar.wikipedia.org/wiki/إبلا,,,,,,https://wikidata.org/wiki/Q5743,36.7983,35.7990
EDF,0,2,,Idfū,إدفو‎,,,,,,,,https://pleiades.stoa.org/places/785974,https://www.openstreetmap.org/node/768078792,https://www.geonames.org/355635,https://en.wikipedia.org/wiki/Edfu,https://ar.wikipedia.org/wiki/إدفو,,,,,,,32.8728,24.9782
EDR,0,2,,Edremit,,,,,,,,,https://pleiades.stoa.org/places/874362,https://www.openstreetmap.org/node/206258054,https://www.geonames.org/301529,,,,,,,,,43.2411,38.4182
EHA,0,1,,Eskiharran,,,,,,,,,https://pleiades.stoa.org/places/106515914,https://www.openstreetmap.org/node/2311371270,https://www.geonames.org/315256,,,,,,,,,39.0590,36.9336
EKA,214,3,Ekalte,Tall Munbāqah,تل منباقه,,,,,,,Ekalte (mod. Tell Munbaqa),https://pleiades.stoa.org/places/703315102,https://www.openstreetmap.org/node/6099565285,,https://en.wikipedia.org/wiki/Mumbaqat,,,,,,http://publikationen.badw.de/de/rla/index#7987,https://wikidata.org/wiki/Q1952563,38.1298,36.2182
EKY,0,3,,Eskiyapar,,,,,,,,,https://pleiades.stoa.org/places/106515915,https://www.openstreetmap.org/way/171691587,https://www.geonames.org/747252,,,,,,https://tr.wikipedia.org/wiki/Eskiyapar_Höyüğü,,https://wikidata.org/wiki/Q6100895,34.7730,40.1581
ELA,0,1,,Elar,,Էլար,,,,,,,https://pleiades.stoa.org/places/106515916,,,,,,,,,,,44.6168,40.2681
ELM,0,2,,Elmalık,,,,,,,,,https://pleiades.stoa.org/places/464766952,https://www.openstreetmap.org/node/2811547226,https://www.geonames.org/315691,,,,,,,,,43.3098,38.4119
EMR,143,3,Emar,Tall Maskanah,تل مسكنة,,,,,,,Emar (mod. Tell Meskene),https://pleiades.stoa.org/places/279984092,https://www.openstreetmap.org/way/226877980,,https://en.wikipedia.org/wiki/Emar,https://ar.wikipedia.org/wiki/إيمار,,,,,,https://wikidata.org/wiki/Q1196243,38.1126,35.9876
ERD,0,1,KURQilbani,Erek Daǧ,,,,,,,,,https://pleiades.stoa.org/places/356811079,,,,,,,,,,,43.5556,38.4813
ERI,59,3,Eridu,Abū Shahraīn,أبو شهرين,,,,,,,Eridu (mod. Abu Shahrain),https://pleiades.stoa.org/places/912845,https://www.openstreetmap.org/way/694065002,https://www.geonames.org/96834,https://en.wikipedia.org/wiki/Eridu,https://ar.wikipedia.org/wiki/إريدو,,,,,,https://wikidata.org/wiki/Q210065,45.9962,30.8169
ERN,0,2,,Ererin,,,,,,,,,https://pleiades.stoa.org/places/202079427,https://www.openstreetmap.org/node/1460266002,https://www.geonames.org/317744,,,,,,,,,43.2462,38.7579
ERZ,0,1,,Erzen,,,,,,,,,https://pleiades.stoa.org/places/106515917,https://www.openstreetmap.org/node/9860962306,,https://en.wikipedia.org/wiki/Arzen,,,,,,,https://wikidata.org/wiki/Q2866118,41.3849,37.9780
ESH,91,3,Ešnuna,Tall ʼAsmar,تا أسمر,,,,,,,Ešnunna (mod. Tell Asmar),https://pleiades.stoa.org/places/90720956,https://www.openstreetmap.org/way/307249233,https://www.geonames.org/12084455,https://en.wikipedia.org/wiki/Eshnunna,https://ar.wikipedia.org/wiki/إشنونة,,,,,,https://wikidata.org/wiki/Q375685,44.7276,33.4837
ESK,0,2,,Ishkaft Salmān,,,اشکفت سلمان,,,,,,https://pleiades.stoa.org/places/464734507,https://www.openstreetmap.org/node/4834356526,https://www.geonames.org/7549570,,,,,,,,,49.8476,31.8165
FAK,0,2,,Tall al-Fakhār,تل الفخار,,,,,,,,https://pleiades.stoa.org/places/574198886,https://www.openstreetmap.org/way/493256132,,https://en.wikipedia.org/wiki/Tell_al-Fakhar,https://ar.wikipedia.org/wiki/تل_الفخار_(العراق),,,,,,https://wikidata.org/wiki/Q2740784,43.9799,35.3808
FAQ,0,2,,Fāqūs,فاقوس,,,,,,,"uncertain (mod. Faqous, Egypt)",https://pleiades.stoa.org/places/727194,https://www.openstreetmap.org/node/768593719,https://www.geonames.org/356989,https://en.wikipedia.org/wiki/Faqous,https://ar.wikipedia.org/wiki/فاقوس,,,,,,https://wikidata.org/wiki/Q951439,31.7964,30.7276
FDW,115,3,,Abū Fanduwā,,,ابو فندوا,,,,,uncertain (mod. Abu Fandowa),https://pleiades.stoa.org/places/235529944,,,,,,,,,,,48.3164,32.0941
FKR,32,3,,Tall al-Fakhīriyah,تل الفخيرية,,,,,,,uncertain (mod. Tell Fakhariyah),https://pleiades.stoa.org/places/572048102,https://www.openstreetmap.org/node/4033376056,,https://en.wikipedia.org/wiki/Tell_Fekheriye,https://ar.wikipedia.org/wiki/تل_الفخيرية,,,,,,https://wikidata.org/wiki/Q1149666,40.0707,36.8424
FLO,0,1,,Falerii,,,,,,,,,https://pleiades.stoa.org/places/413126,,,,,,,,,,,12.4217,42.2988
FRA,0,1,,Tall Fray,,,,,,,,uncertain (mod. Tell Fray),https://pleiades.stoa.org/places/687315572,,,https://en.wikipedia.org/wiki/Tell_Fray,,,,,,,https://wikidata.org/wiki/Q7697397,38.3835,35.9029
FRU,129,3,,Tapah Farukhābād,,,تپه فرخآباد,,,,,uncertain (mod. Tepe Farukhabad),https://pleiades.stoa.org/places/625383494,,,,,,,,,,,47.2246,32.5873
FSN,0,1,,Tall Fisnah,تل فسنة,,,,,,,,https://pleiades.stoa.org/places/531323022,,,,,,,,,,,42.8899,36.7079
GAR,0,2,,Garni,,Գառնիի,,,,,,,https://pleiades.stoa.org/places/976360689,https://www.openstreetmap.org/way/215286758,https://www.geonames.org/11336259,https://en.wikipedia.org/wiki/Temple_of_Garni,,,,,,,https://wikidata.org/wiki/Q684072,44.7299,40.1124
GAV,0,1,DHaldiei URU,Gavaṛ,,Գավառ,,,,,,,https://pleiades.stoa.org/places/863819,,,https://en.wikipedia.org/wiki/Gavar,,,,,,,,45.1383,40.3547
GCN,150,3,,Giricano,,,,,,,,uncertain (mod. Giricano),https://pleiades.stoa.org/places/293088342,https://www.openstreetmap.org/way/94498834,,,,,,,https://tr.wikipedia.org/wiki/Giricano_Höyüğü,,https://wikidata.org/wiki/Q6093972,40.7499,37.8169
GDR,295,1,,Tall Ghaḍaiyrīfah,تل غضيريفه,,,,,,,uncertain (mod. Tell Ghdairife),https://pleiades.stoa.org/places/830124755,,,,,,,,,,,44.2649,34.1818
GHA,0,3,,Tall al-Gharrān,تل الغران,,,,,,,,https://pleiades.stoa.org/places/699734505,,,,,,,,,,,44.4083,32.6244
GIG,0,3,,Gird-i Gulak,,,,,,,,Gird-i Gulak,https://pleiades.stoa.org/places/799957785,https://www.openstreetmap.org/node/2488281198,https://www.geonames.org/96450,,,,,,,,,44.8888,36.1937
GIR,88,3,Girsu,Tall Tīlūh,تا تيلوه,,,,,,,Girsu (mod. Tello),https://pleiades.stoa.org/places/912855,https://www.openstreetmap.org/way/307334507,https://www.geonames.org/93976,https://en.wikipedia.org/wiki/Girsu,https://ar.wikipedia.org/wiki/جيرسو,,,,,http://publikationen.badw.de/de/rla/index#4629,https://wikidata.org/wiki/Q853946,46.1776,31.5591
GJN,420,2,,Ganjnāmah,,,گنجنامه,,,,,uncertain (mod. Mount Elvend),https://pleiades.stoa.org/places/903032,https://www.openstreetmap.org/node/3792880166,https://www.geonames.org/134125,https://en.wikipedia.org/wiki/Ganjnameh,,https://fa.wikipedia.org/wiki/گنج%E2%80%8Cنامه,,,,,https://wikidata.org/wiki/Q426225,48.4373,34.7622
GLA,173,2,,Glay‘a,,,,,,,,uncertain (mod. Glai'a),https://pleiades.stoa.org/places/223856812,,,,,,,,,,,42.1921,34.2909
GNT,0,3,,Goňur depe,,,,,,,,,https://pleiades.stoa.org/places/391537222,https://www.openstreetmap.org/way/301330523,,https://en.wikipedia.org/wiki/Gonur_Depe,,,,,,,https://wikidata.org/wiki/Q3110595,62.0377,38.2129
GNZ,0,3,,Girnavaz,,,,,,,,,https://pleiades.stoa.org/places/539776278,https://www.openstreetmap.org/node/5318180355,,,,,,,https://tr.wikipedia.org/wiki/Girnavaz_Höyüğü,,,41.2304,37.1049
GOT,97,3,,Gūdīn Tapah,,,گودین‌تپه,,,,,uncertain (mod. Godin Tepe),https://pleiades.stoa.org/places/903035,https://www.openstreetmap.org/way/345763294,,https://en.wikipedia.org/wiki/Godin_Tepe,,,,,,,https://wikidata.org/wiki/Q774339,48.0685,34.5183
GOV,0,2,,Gövelek,,,,,,,,,https://pleiades.stoa.org/places/555685926,https://www.openstreetmap.org/node/555685926,https://www.geonames.org/313908,,,,,,,,,43.6220,38.5323
GOZ,0,3,Tarsus,Gözlükule,,,,,,,,,https://pleiades.stoa.org/places/648789,https://www.openstreetmap.org/way/279725033,,https://en.wikipedia.org/wiki/Gözlükule,,,,,https://tr.wikipedia.org/wiki/Gözlükule,,https://wikidata.org/wiki/Q5626760,34.8956,36.9123
GRD,0,3,,Gird-i Rustam,,,,,,,,,https://pleiades.stoa.org/places/934295045,,,,,,,,,,,45.9157,35.7528
GRL,412,1,,Gherla,,,,,,,,uncertain (mod. Gherla Romania),https://pleiades.stoa.org/places/207133,https://www.openstreetmap.org/way/45425101,https://www.geonames.org/677429,https://en.wikipedia.org/wiki/Gherla,,,,,,,https://wikidata.org/wiki/Q496557,23.8915,47.0195
GRO,0,2,,Tall Karay Qāsim,تل گري قاسم,,,,,,,,https://pleiades.stoa.org/places/996331551,,,,,,,,,,,42.9257,36.6789
GRS,38,3,Garšana,Tall Baridiyah,تل بردية,,,,,,,Garšana (mod. uncertain),https://pleiades.stoa.org/places/922752947,,,,,,,,,,https://wikidata.org/wiki/Q102355646,46.1189,31.4433
GTV,140,2,,Tapah Gutwand,,,تپه گتوند,,,,,uncertain (mod. Tepe Gotvand) ?,https://pleiades.stoa.org/places/516112953,,,,,,,,,,,48.8149,32.2363
GUD,23,3,Gudua,Tall Ibrāhīm,تل إبراهيم,,,,,,,Kutha (mod. Tell Ibrahim),https://pleiades.stoa.org/places/893977,https://www.openstreetmap.org/way/552336805,,https://en.wikipedia.org/wiki/Kutha,https://ar.wikipedia.org/wiki/كوثى,,,,,http://publikationen.badw.de/de/rla/index#6815,https://wikidata.org/wiki/Q1096108,44.6112,32.7605
GUG,0,1,,Güganis,,,,,,,,,https://pleiades.stoa.org/places/774426971,,,,,,,,,,,43.2200,38.3347
GUL,0,1,,Shiqāft-i Gulgul,,,شقافت گل گل,,,,,,https://pleiades.stoa.org/places/537487875,,,https://en.wikipedia.org/wiki/Shikaft-e_Gulgul,,https://fa.wikipedia.org/wiki/نقش%E2%80%8Cبرجسته_گل_گل_ملکشاهی,,,,,https://wikidata.org/wiki/Q3482085,46.4843,33.4675
GWR,285,3,,Tapah Gawra,تپه گورە,,,,,,,uncertain (mod. Tepe Gawra),https://pleiades.stoa.org/places/944606650,https://www.openstreetmap.org/node/5404942223,,https://en.wikipedia.org/wiki/Tepe_Gawra,https://ar.wikipedia.org//wiki/تيبي_غاورا,,,,,,https://wikidata.org/wiki/Q607583,43.2604,36.4958
GZH,284,3,,Tall Gasir,,,تل گسر,,,,,uncertain (mod. Ghazir),https://pleiades.stoa.org/places/702110864,,,,,,,,,http://publikationen.badw.de/de/rla/index#4521,,49.4149,31.3597
GZR,0,3,,Gezer,,,,,,גֶּזֶר,,,https://pleiades.stoa.org/places/687904,https://www.openstreetmap.org/node/1082792869,https://www.geonames.org/293376,https://en.wikipedia.org/wiki/Gezer,,,,https://he.wikipedia.org/wiki/תל_גזר,,,https://wikidata.org/wiki/Q1466687,34.9210,31.8596
HAB,0,1,,Habıbuşaǧı,,,,,,,,,https://pleiades.stoa.org/places/887556001,https://www.openstreetmap.org/node/1829841678,https://www.geonames.org/10903894,,,,,,https://tr.wikipedia.org/wiki/Habibuşağı_Kale,,https://wikidata.org/wiki/Q6087910,38.7937,38.4334
HAD,248,3,,Tall al-Ḥadīdī,تل الحديدي,,,,,,,uncertain (mod. Hadidi),https://pleiades.stoa.org/places/702110865,,https://www.geonames.org/9060,https://en.wikipedia.org/wiki/Tell_Hadidi,,,,,,,https://wikidata.org/wiki/Q114201606,38.1507,36.2645
HAE,0,1,,Hamamköy,,,,,,,,,https://pleiades.stoa.org/places/887415955,,,,,,,,,,,41.3538,39.9056
HAF,0,1,,Tall Ḥadwat al-Faras,تل حدوة الفرس,,,,,,,Hadwat al-Farras,https://pleiades.stoa.org/places/702110866,,,,,,,,,,,44.5896,32.1924
HAI,0,0,,,,,,,,,,Habil Abu Ibrahim,https://pleiades.stoa.org/places/702110867,,,,,,,,,,,,
HAL,382,2,,Halicarnassos,,,,,Ἁλικαρνᾱσσός,,,Halicarnassus (mod. Halicarnassus),https://pleiades.stoa.org/places/461581651,https://www.openstreetmap.org/way/739181962,https://www.geonames.org/11962350,https://en.wikipedia.org/wiki/Mausoleum_at_Halicarnassus,,,,,,,https://wikidata.org/wiki/Q45368,27.4241,37.0379
HAM,384,3,Hamath,Ḥamāh,حماة,,,,,,,Hamath (mod. Hama),https://pleiades.stoa.org/places/668182,https://www.openstreetmap.org/node/572557865,https://www.geonames.org/170017,https://en.wikipedia.org/wiki/Hama,https://ar.wikipedia.org/wiki/حماة,,,,,,https://wikidata.org/wiki/Q173545,36.7479,35.1310
HAN,0,1,,Tall Hanas,,,,,,,,,https://pleiades.stoa.org/places/33470749,,,,,,,,,,,43.2896,35.4368
HAR,202,3,Harran,Harran,,,,,,,,Harran (mod. Harran),https://pleiades.stoa.org/places/658427,https://www.openstreetmap.org/node/5273819922,,https://en.wikipedia.org/wiki/Harran,,,,,https://tr.wikipedia.org/wiki/Harran,,https://wikidata.org/wiki/Q199547,39.0309,36.8634
HAS,0,2,,Hasbey,,,,,,,,,https://pleiades.stoa.org/places/653442966,https://www.openstreetmap.org/node/1482093817,https://www.geonames.org/312439,,,,,,,,,42.8920,38.3427
HAT,171,3,Ḫattusa,Boğazkale,,,,,,,,Ḫattusa (mod. Boğazkale),https://pleiades.stoa.org/places/283602441,https://www.openstreetmap.org/relation/1598209,https://www.geonames.org/9609567,https://en.wikipedia.org/wiki/Hattusa,,,,,https://tr.wikipedia.org/wiki/Hattuşaş,,https://wikidata.org/wiki/Q181007,34.6164,40.0144
HAY,0,0,,Haikavank,,Հայկավան,,,,,,,,,,,,,,,,,,,
HAZ,46,3,,Tel Hazor,,,,,,תל חצור,,uncertain (mod. Hazor),https://pleiades.stoa.org/places/779967430,https://www.openstreetmap.org/way/230115066,https://www.geonames.org/293365,https://en.wikipedia.org/wiki/Tel_Hazor,,,,https://he.wikipedia.org/wiki/תל_חצור,,,https://wikidata.org/wiki/Q740138,35.5654,33.0209
HBK,44,2,,Ḥabūbah,حبوبة,,,,,,,uncertain (mod. Habuba Kabira),https://pleiades.stoa.org/places/923122730,,,https://en.wikipedia.org/wiki/Habuba_Kabira,https://ar.wikipedia.org/wiki/حبوبة_(مدينة_أثرية),,,,,,https://wikidata.org/wiki/Q1567031,38.0609,36.1501
HBR,0,3,,Tel Hebron,,,,,,תל חברון,,,https://pleiades.stoa.org/places/687915,https://www.openstreetmap.org/node/1258388380,,https://en.wikipedia.org/wiki/Tel_Rumeida,,,,https://he.wikipedia.org/wiki/תל_רומיידה,,,https://wikidata.org/wiki/Q13577875,35.1023,31.5245
HBS,0,1,,Ḥabl al-Ṣakhar,حبل الصخر,,,,,,,,https://pleiades.stoa.org/places/896945,,,https://en.wikipedia.org/wiki/Median_Wall,https://ar.wikipedia.org/wiki/الجدار_الميدي,,,,,,https://wikidata.org/wiki/Q567931,44.2698,33.1216
HDD,149,3,Me-Turran,Tall Ḥadād,تل حداد,,,,,,,Me-Turran (mod. Tell Haddad),https://pleiades.stoa.org/places/894042,,,https://en.wikipedia.org/wiki/Me-Turan,,,,,,,https://wikidata.org/wiki/Q86666193,45.0563,34.1928
HFR,0,1,,Umm al-Ḥafryāt,أم الحفريات,,,,,,,,https://pleiades.stoa.org/places/528311578,,,,,,,,,,,45.4915,31.6426
HIL,53,2,,Al-Ḥilah,الحلة,,,,,,,uncertain (mod. Hillah),https://pleiades.stoa.org/places/77002491,https://www.openstreetmap.org/node/248691069,https://www.geonames.org/99347,https://en.wikipedia.org/wiki/Hillah,https://ar.wikipedia.org/wiki/الحلة,,,,,,https://wikidata.org/wiki/Q243846,44.4361,32.4844
HJR,0,3,,Al-Ḥajar,الحجر,,,,,,,,https://pleiades.stoa.org/places/932429,,,,,,,,,,,50.5137,26.2151
HLF,0,3,Guzana,Tall Ḥalaf,تل حلف,,,,,,,,https://pleiades.stoa.org/places/874739,https://www.openstreetmap.org/node/573540773,,,,,,,,,,40.0399,36.8268
HLT,0,1,,Hala Sultan Tekes,,,,,Τεκές Χαλά Σουλτάνας,,,,https://pleiades.stoa.org/places/790744210,https://www.openstreetmap.org//790744210,,,,,,,,,,33.6059,34.8856
HLW,235,3,,Tall Ḥalāwah,تل حلاوة,,,,,,,uncertain (mod. Abu Halawa),https://pleiades.stoa.org/places/77002492,https://www.openstreetmap.org/node/2486175316,https://www.geonames.org/6647836,,,,,,,,,44.4874,33.4258
HMD,117,2,,Hamadān,,,همدان,,,,,uncertain (mod. Hamadan),https://pleiades.stoa.org/places/903021,,,https://en.wikipedia.org/wiki/Ecbatana,,https://fa.wikipedia.org/wiki/هگمتانه,,,,,https://wikidata.org/wiki/Q696193,48.5171,34.8043
HMM,0,1,,Ḥammām,حمام,,,,,,,,https://pleiades.stoa.org/places/709081070,,,,,,,,,,,38.1781,36.6413
HMR,174,3,,Sulaiymah,سليمه,,,,,,,uncertain (mod. Himrin) : uncertain (mod. Sulaima) : uncertain (mod. Tell Suleimah),https://pleiades.stoa.org/places/489043288,,https://www.geonames.org/98776,,,,,,,,,45.1034,34.1677
HMT,36,3,,Tall Ḥammām al-Turkmān,تل حمام التركمان,,,,,,,uncertain (mod. Tell Hammam et-Turkman),https://pleiades.stoa.org/places/874741,https://www.openstreetmap.org/node/567061069,https://www.geonames.org/169978,https://en.wikipedia.org/wiki/Tell_Hammam_et-Turkman,,,,,,,https://wikidata.org/wiki/Q21513167,39.0569,36.4825
HOR,0,1,,Tepe Horreeye,,,,,,,,,https://pleiades.stoa.org/places/895710131,,,,,,,,,,,48.5022,32.0313
HPK,0,1,,Hazine Piri Kapısı,,,,,,,,,https://pleiades.stoa.org/places/854578361,,,,,,,,,,,43.3045,38.4069
HRD,276,3,Haradum,Khirbat al-Diniyah,خربة الدينية,,,,,,,Haradum (mod. Khirbet ed-Diniye),https://pleiades.stoa.org/places/894003,,,https://en.wikipedia.org/wiki/Haradum,https://ar.wikipedia.org/wiki/حرضوم,,,,,,https://wikidata.org/wiki/Q3127717,41.5866,34.4611
HRE,0,3,,Ηeraio Samou,,,,Ηραίο Σάμου,,,,,https://pleiades.stoa.org/places/599641,https://www.openstreetmap.org/way/37451039,https://www.geonames.org/9535175,https://en.wikipedia.org/wiki/Heraion_of_Samos,,,https://el.wikipedia.org/wiki/Ηραίο_Σάμου,,,,https://wikidata.org/wiki/Q841207,26.8860,37.6721
HRP,0,1,,Harput,,,,,,,,,https://pleiades.stoa.org/places/217446454,https://www.openstreetmap.org/way/97700117,https://www.geonames.org/7467408,,,,,,,,,39.2573,38.7037
HRT,0,1,,Harāt,هرات,,,,,,,,https://pleiades.stoa.org/places/961874,https://www.openstreetmap.org/node/312432807,https://www.geonames.org/1140026,,,,,,,,,62.1899,34.3453
HSC,0,1,,Hasancıklı,,,,,,,,,https://pleiades.stoa.org/places/853088047,https://www.openstreetmap.org/node/1881017574,https://www.geonames.org/10632543,,,,,,,,,36.7917,37.6127
HSI,437,2,,Tel Hesi,,,,,,תל חסי,,uncertain (mod. Tell el-Hesi),https://pleiades.stoa.org/places/720628458,,https://www.geonames.org/293367,https://en.wikipedia.org/wiki/Tell_el-Hesi,,,,https://he.wikipedia.org/wiki/תל_חסי,,,https://wikidata.org/wiki/Q2067518,34.7307,31.5474
HSK,0,1,,Hasankeyf,,,,,,,,,https://pleiades.stoa.org/places/874664,https://www.openstreetmap.org/node/6945084910,https://www.geonames.org/312479,https://en.wikipedia.org/wiki/Hasankeyf,,,,,https://tr.wikipedia.org/wiki/Hasankeyf,,https://wikidata.org/wiki/Q756957,41.4137,37.7137
HSM,654,2,,Ḥūr Sulaymān,,,حور سليمان,,,,,,https://pleiades.stoa.org/places/503453021,,,,,,,,,,,47.6173,33.5030
HSR,4,3,,Tapah Ḥiṣār,,,تپه حصار,,,,,uncertain (mod. Hissar),https://pleiades.stoa.org/places/942329,,https://www.geonames.org/7108432,https://en.wikipedia.org/wiki/Tepe_Hissar,,https://fa.wikipedia.org/wiki/تپه%E2%80%8Cحصار,,,,,https://wikidata.org/wiki/Q1484199,54.3851,36.1544
HUM,0,1,,Tulūl al-Hummar,,,,,,,,,https://pleiades.stoa.org/places/916091377,,,,,,,,,,,45.4998,31.6166
HUZ,263,3,Huzirina,Sultantepe,,,,,,,,Huzirina (mod. Sultantepe),https://pleiades.stoa.org/places/249509021,https://www.openstreetmap.org/way/129412106,https://www.geonames.org/300175,https://en.wikipedia.org/wiki/Sultantepe,,,,,https://tr.wikipedia.org/wiki/Sultantepe_Höyüğü,,https://wikidata.org/wiki/Q1347916,38.9062,37.0501
HWS,95,3,Ubasē,Tall Ḥuwaysh,تل حويش,,,,,,,uncertain (mod. Tell Huweish),https://pleiades.stoa.org/places/292494806,,,,,,,,,,,43.2304,35.5931
HYK,0,3,,Çatal Höyük,,,,,,,,,https://pleiades.stoa.org/places/572486151,https://www.openstreetmap.org/way/117205145,https://www.geonames.org/438338,,,,,,,,,36.5456,36.2977
IBA,264,3,,Tall Ibrāhīm Bayis,تل ابراهيم بايس,,,,,,,uncertain (mod. Old Makhmur),https://pleiades.stoa.org/places/779089937,https://www.openstreetmap.org/way/460334102,https://www.geonames.org/6869902,,,,,,,,,43.5551,35.7742
IDH,138,3,,Ishān Dhahak,إشان ذهك,,,,,,,uncertain (mod. Ishan-Dhahak),https://pleiades.stoa.org/places/542496317,,,,,,,,,,,44.8341,32.7104
IDU,387,3,Idu,Sātū Qalā,ساتو قلا,,,,,,,Idu (mod. Hīt),https://pleiades.stoa.org/places/692346284,https://www.openstreetmap.org/node/2488271717,https://www.geonames.org/91451,https://en.wikipedia.org/wiki/Idu_(city),https://ar.wikipedia.org/wiki/إيدو_(مدينة),,,,,,https://wikidata.org/wiki/Q15876602,44.6965,35.8739
IHF,301,1,,Ishān Hāfudh,إشان حافذ,,,,,,,uncertain (mod. Išān Hāfudh),https://pleiades.stoa.org/places/606664759,,,,,,,,,,,45.4207,31.9569
